Server Name,Device Name,Make,Model,Location,Logical ID,Device ID,Camera ID String,IP Address,MAC Address,Firmware Version,Required Firmware Version,Serial Number,Connected,Visible,Error Flags,Status,Bitrate,Resolution,Quality,Image Rate,Encryption,Retention,Appearance Search:,Face Recognition:
"IslandView01","BUFFET 09","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b96a8.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b96a8.cam03","192.168.11.105","00:18:85:1B:96:A8","2.2.0.86(5119)","2.2.0.86","101710208040","True","True","None","Online","808","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","BUFFET COOLER","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b96a8.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b96a8.cam00","192.168.11.105","00:18:85:1B:96:A8","2.2.0.86(5119)","2.2.0.86","101710208040","True","True","None","Online","1304","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","582","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:582","Device,1.1.0018851b96a8.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b96a8.cam01","192.168.11.105","00:18:85:1B:96:A8","2.2.0.86(5119)","2.2.0.86","101710208040","True","True","None","Online","1264","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1808154)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b971a,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.13.122","00:18:85:1B:97:1A","2.2.0.86(5119)","2.2.0.86","101710208154","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","218","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:218","Device,1.1.0018851b971a.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b971a.cam00","192.168.13.122","00:18:85:1B:97:1A","2.2.0.86(5119)","2.2.0.86","101710208154","True","True","None","Online","640","720x480","20","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","219","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:219","Device,1.1.0018851b971a.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b971a.cam01","192.168.13.122","00:18:85:1B:97:1A","2.2.0.86(5119)","2.2.0.86","101710208154","True","True","None","Online","1664","720x480","20","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","North Hotel 4th FL Housekeeping Storage 01","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b971a.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b971a.cam03","192.168.13.122","00:18:85:1B:97:1A","2.2.0.86(5119)","2.2.0.86","101710208154","True","True","None","Online","112","720x480","20","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1808196)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b9744,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.11.116","00:18:85:1B:97:44","2.2.0.86(5119)","2.2.0.86","101710208196","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","SOUTH HOTEL GUEST ELEVATOR 01","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b9744.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9744.cam00","192.168.11.116","00:18:85:1B:97:44","2.2.0.86(5119)","2.2.0.86","101710208196","True","True","None","Online","2064","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","733","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:733","Device,1.1.0018851b9744.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9744.cam01","192.168.11.116","00:18:85:1B:97:44","2.2.0.86(5119)","2.2.0.86","101710208196","True","True","None","Online","1656","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","SOUTH HOTEL GUEST ELEVATOR 02","Avigilon (ONVIF)","ENC-4P-H264","","","Device,1.1.0018851b9744.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9744.cam02","192.168.11.116","00:18:85:1B:97:44","2.2.0.86(5119)","2.2.0.86","101710208196","True","True","None","Online","1984","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","734","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:734","Device,1.1.0018851b9744.cam03,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9744.cam03","192.168.11.116","00:18:85:1B:97:44","2.2.0.86(5119)","2.2.0.86","101710208196","True","True","None","Online","1888","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","ENC-4P-H264(1808198)","Avigilon (ONVIF)","ENC-4P-H264","Unknown","","Device,1.1.0018851b9746,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","","192.168.11.137","00:18:85:1B:97:46","2.2.0.86(5119)","2.2.0.86","101710208198","True","True","None","Online","","","","","Unknown","","Unsupported","Unsupported","Unsupported"
"IslandView01","1052","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:1052","Device,1.1.0018851b9746.cam00,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9746.cam00","192.168.11.137","00:18:85:1B:97:46","2.2.0.86(5119)","2.2.0.86","101710208198","True","True","None","Online","472","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","1054","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:1054","Device,1.1.0018851b9746.cam01,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9746.cam01","192.168.11.137","00:18:85:1B:97:46","2.2.0.86(5119)","2.2.0.86","101710208198","True","True","None","Online","528","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
"IslandView01","1053","Avigilon (ONVIF)","ENC-4P-H264",""," Logical ID:1053","Device,1.1.0018851b9746.cam02,3.18541a22-df01-49de-ad6e-605a079b3245,4.ca9f8b69-4f1a-4217-ad39-a73b5db11845","1.0018851b9746.cam02","192.168.11.137","00:18:85:1B:97:46","2.2.0.86(5119)","2.2.0.86","101710208198","True","True","None","Online","608","720x480","6","30","Unknown","Recorded: 29 days","Unsupported","Unsupported","Unsupported"
